Дата;Идентификатор;ИдентификаторЖалобыТендера;Статус жалобы;ДатаПодачиТребованияЖалобыТендера;Тип методу закупівлі;КодОргЖалобыТендера;ОрганизацияЖалобыТендера;Уровень жалобы;Классификация лота CPV2;СтатусТендера;IDOrganizator;СуммаТендера
11.10.2016;UA-2016-10-11-000239-c;UA-2016-10-11-000239-c.a1;Удовлетворено;14.11.2016 22:24:05;Відкриті торги;20771828;"ТОВ ""СПЕЦТЕХМАРКЕТ""";На решение;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;cancelled;40081389;3825000
11.10.2016;UA-2016-10-11-001427-b;UA-2016-10-11-001427-b.c3;Не удовлетворено;22.11.2016 18:07:08;Відкриті торги;31757311;Будмонтажснаб;На решение;45000000-7 Будівельні роботи та поточний ремонт;complete;04054151;39179608
11.10.2016;UA-2016-10-11-000066-c;UA-2016-10-11-000066-c.a1;Удовлетворено;11.11.2016 12:35:28;Відкриті торги;39882504;"ЧП ""Гермесфарм""";На решение;33000000-0 Медичне обладнання, фармацевтична продукція та засоби особистої гігієни;complete;01998957;570000
11.10.2016;UA-2016-10-11-001750-b;UA-2016-10-11-001750-b.c1;Удовлетворено;18.10.2016 17:28:52;Переговорна процедура (для потреб оборони);30105738;"ТОВ ""МІК""";На условия;18000000-9 Одяг, взуття, сумки та аксесуари;cancelled;25574423;6174350
21.12.2016;UA-2016-12-21-002522-b;UA-2016-12-21-002522-b.a4;Не удовлетворено;20.04.2017 8:59:19;Відкриті торги;39699116;ТОВ СПЕЦІНЖИНІРИНГ ПОСТАЧ;На решение;45000000-7 Будівельні роботи та поточний ремонт;complete;26503980;24120350.4
21.12.2016;UA-2016-12-21-002134-b;UA-2016-12-21-002134-b.b3;Не удовлетворено;20.04.2017 10:11:29;Відкриті торги;39699116;ТОВ СПЕЦІНЖИНІРИНГ ПОСТАЧ;На решение;45000000-7 Будівельні роботи та поточний ремонт;complete;26503980;31336244.4
21.12.2016;UA-2016-12-21-000566-b;UA-2016-12-21-000566-b.b3;Удовлетворено;30.03.2017 16:37:21;Відкриті торги;38874644;"ООО ""Синергія-БТ""";На решение;45000000-7 Будівельні роботи та поточний ремонт;unsuccessful;26503980;7430052
21.12.2016;UA-2016-12-21-000313-c;UA-2016-12-21-000313-c.b2;Не удовлетворено;14.02.2017 17:59:13;Відкриті торги із публікацією англ. мовою;23366525;ПрАТ ІНГРУП;На решение;66000000-0 Фінансові та страхові послуги;complete;00100227;24000000
21.12.2016;UA-2016-12-21-000822-b;UA-2016-12-21-000822-b.c2;Не удовлетворено;11.02.2017 13:32:14;Відкриті торги із публікацією англ. мовою;39064166;"ТОВ ""ТК""ІНГУС""";На решение;09000000-3 Нафтопродукти, паливо, електроенергія та інші джерела енергії;complete;23226362;7406000
21.12.2016;UA-2016-12-21-000464-a;UA-2016-12-21-000464-a.a2;Не удовлетворено;03.02.2017 12:26:01;Відкриті торги;39103896;"ТОВ  ""КІРОВОГРАДВУГЛЕПОСТАЧ""";На решение;09000000-3 Нафтопродукти, паливо, електроенергія та інші джерела енергії;complete;02147109;1910000
21.12.2016;UA-2016-12-21-000223-a;UA-2016-12-21-000223-a.a1;Не удовлетворено;29.12.2016 16:15:06;Відкриті торги;35018734;"ТОВ ""РАДІАЛ-УКРАЇНА""";На условия;34000000-7 Транспортне обладнання та допоміжне приладдя до нього;unsuccessful;26256866;1500000
14.11.2016;UA-2016-11-14-000563-c;UA-2016-11-14-000563-c.a1;Удовлетворено;10.03.2017 16:27:28;Відкриті торги;39277425;ТОВ БЕЛПОРТ;На решение;"44000000-0 Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)";complete;40081237;1260252
14.11.2016;UA-2016-11-14-001498-a;UA-2016-11-14-001498-a.a3;Удовлетворено;03.04.2017 16:54:48;Відкриті торги;40118151;ТОВ Хандал;На решение;"44000000-0 Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)";cancelled;40081237;965250
14.11.2016;UA-2016-11-14-000231-a;UA-2016-11-14-000231-a.b4;Не удовлетворено;27.12.2016 16:20:33;Відкриті торги із публікацією англ. мовою;24601394;Товариство з обмеженою відповідальністю;На решение;15000000-8 Продукти харчування, напої, тютюн та супутня продукція;complete;40506248;3693470.89
14.11.2016;UA-2016-11-14-000196-b;UA-2016-11-14-000196-b.b1;Удовлетворено;23.12.2016 16:54:07;Відкриті торги;32960947;"ООО ""ПОСТ-01""";На решение;14000000-1 Гірнича продукція, неблагородні метали та супутня продукція;unsuccessful;33839804;778305
14.11.2016;UA-2016-11-14-000667-a;UA-2016-11-14-000667-a.a1;Удовлетворено;15.11.2016 18:17:35;Відкриті торги;37002375;"ООО ""ФАРМЕКС ГРУП""";На условия;33000000-0 Медичне обладнання, фармацевтична продукція та засоби особистої гігієни;cancelled;33769381;3063366
25.10.2016;UA-2016-10-25-000882-a;UA-2016-10-25-000882-a.c1;Удовлетворено;19.12.2016 23:49:03;Відкриті торги із публікацією англ. мовою;39582451;ТОВ ТЕХОЙЛ РІТЕЙЛ;На решение;09000000-3 Нафтопродукти, паливо, електроенергія та інші джерела енергії;complete;35586054;5217000
25.10.2016;UA-2016-10-25-001350-b;UA-2016-10-25-001350-b.a2;Не удовлетворено;07.12.2016 14:32:25;Відкриті торги із публікацією англ. мовою;37079872;"Товариство з обмеженою відповідальністю ""Елеганс Україна""";На решение;72000000-5 Послуги у сфері інформаційних технологій: консультування, розробка програмного забезпечення, послуги мережі Інтернет і послуги з підтримки;cancelled;38727770;4787118.4
25.10.2016;UA-2016-10-25-000085-a;UA-2016-10-25-000085-a.b1;Удовлетворено;30.11.2016 17:17:25;Відкриті торги;31175502;ТОВ ЮНІЛАБ;На решение;38000000-5 Лабораторне, оптичне та високоточне обладнання (крім лінз);unsuccessful;31570412;1460000
25.10.2016;UA-2016-10-25-000952-a;UA-2016-10-25-000952-a.b1;Удовлетворено;23.11.2016 9:46:40;Відкриті торги;31964191;"ПП ""ГРЕЙП 2002""";На решение;45000000-7 Будівельні роботи та поточний ремонт;unsuccessful;04418498;10370335.4
25.10.2016;UA-2016-10-25-000979-b;UA-2016-10-25-000979-b.c3;Не удовлетворено;24.11.2016 15:23:59;Відкриті торги;2765514718;ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ  Зільберштейн Руслан Леонідович;На решение;38000000-5 Лабораторне, оптичне та високоточне обладнання (крім лінз);complete;20152309;521053
25.10.2016;UA-2016-10-25-000077-b;UA-2016-10-25-000077-b.b1;Удовлетворено;02.11.2016 15:30:52;Відкриті торги;30669408;"Приватне підприємство ""ВОСТОКСЕРВIС""";На условия;09000000-3 Нафтопродукти, паливо, електроенергія та інші джерела енергії;unsuccessful;19282290;1741500
09.12.2016;UA-2016-12-09-000035-c;UA-2016-12-09-000035-c.a2;Удовлетворено;20.02.2017 10:50:49;Відкриті торги;35511429;"ТОВ ""МОНТАЖ-ЕНЕРГОБУД""";На решение;45000000-7 Будівельні роботи та поточний ремонт;cancelled;24584661;34302479.76
09.12.2016;UA-2016-12-09-000035-c;UA-2016-12-09-000035-c.a6;Удовлетворено;20.04.2017 17:43:51;Відкриті торги;35511429;"ТОВ ""МОНТАЖ-ЕНЕРГОБУД""";На решение;45000000-7 Будівельні роботи та поточний ремонт;cancelled;24584661;34302479.76
09.12.2016;UA-2016-12-09-000035-c;UA-2016-12-09-000035-c.b7;Не удовлетворено;06.06.2017 14:15:58;Відкриті торги;34482827;"ТОВ ""БК ""УКРБУДМОНТАЖ""";На решение;45000000-7 Будівельні роботи та поточний ремонт;cancelled;24584661;34302479.76
09.12.2016;UA-2016-12-09-000531-a;UA-2016-12-09-000531-a.b7;Удовлетворено;31.01.2017 15:42:33;Відкриті торги;38889080;"ООО ""Т-С-К""";На решение;79000000-4 Ділові послуги: юридичні, маркетингові, консультаційні, кадрові, поліграфічні та охоронні;complete;40123444;2280010
09.12.2016;UA-2016-12-09-000524-a;UA-2016-12-09-000524-a.c1;Удовлетворено;13.12.2016 17:50:08;Відкриті торги;40375543;ТОВ ЛАВЕРНА СМАК;На условия;55000000-0 Готельні, ресторанні послуги та послуги з роздрібної торгівлі;unsuccessful;26136688;2745700
